
Predictions were generated on 20-Aug-2026 at 20:12:08 using AeroDyn_driver, compiled on Jul 29 2026 at 22:07:45 as a 64-bit application using single precision at commit c808d7f8-dirty
 AeroDyn



 Time        Case        HWindSpeedX HWindSpeedY HWindSpeedZ ShearExp    PtfmSurge   PtfmSway    PtfmHeave   PtfmRoll    PtfmPitch   PtfmYaw     Yaw         Azimuth     RotSpeed    BldPitch1   BldPitch2   BldPitch3   RtAeroPwr   RtAeroFxh   RtAeroFyh   RtAeroFzh   RtAeroMxh   RtAeroMyh   RtAeroMzh   RtAeroFxi   RtAeroFyi   RtAeroFzi   RtAeroMxi   RtAeroMyi   RtAeroMzi   B1AeroFx    B1AeroFy    B1AeroFz    B1AeroMx    B1AeroMy    B1AeroMz    B2AeroFx    B2AeroFy    B2AeroFz    B2AeroMx    B2AeroMy    B2AeroMz    B3AeroFx    B3AeroFy    B3AeroFz    B3AeroMx    B3AeroMy    B3AeroMz    RtVAvgxh    RtFldCp     RtFldCt     RtArea      RtSpeed     RtTSR       TwN1Fby     TwN1Fbx     TwN1Fbz     TwN1Mby     TwN1Mbx     TwN1Mbz    
 (s)         (-)         (m/s)       (m/s)       (m/s)       (-)         (m)         (m)         (m)         (deg)       (deg)       (deg)       (deg)       (deg)       (rpm)       (deg)       (deg)       (deg)       (W)         (N)         (N)         (N)         (N-m)       (N-m)       (N-m)       (N)         (N)         (N)         (N-m)       (N-m)       (N-m)       (N)         (N)         (N)         (N-m)       (N-m)       (N-m)       (N)         (N)         (N)         (N-m)       (N-m)       (N-m)       (N)         (N)         (N)         (N-m)       (N-m)       (N-m)       (m/s)       (-)         (-)         (m^2)       (rpm)       (-)         INVALID     INVALID     INVALID     INVALID     INVALID     INVALID    
    69.4600  1.00000000E+00             1.19467363E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.55608320E+00             5.18344827E-02            -4.45366204E-01             1.38229923E-02             5.49496561E-02            -7.75494576E-01             0.00000000E+00             2.68693504E+01             7.12834311E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.79531700E+07             2.02439725E+06             1.75794609E+05             2.04467672E+05             2.43359080E+07            -1.49137220E+07            -4.21507120E+07             2.04126550E+06             3.67629219E+04            -5.27181719E+04             1.73077240E+07             5.06141800E+06            -4.76042320E+07             5.34649062E+05            -4.31128086E+04             3.20485918E+04             2.04880200E+06             4.32919640E+07            -9.80595781E+04             4.49607750E+05            -3.20274062E+04             2.63324004E+04             1.18128300E+06             3.58068840E+07            -1.17881617E+05             1.04910638E+06            -2.93743562E+05             5.96913320E+04             2.02467540E+07             8.22068400E+07             3.82322469E+05             1.14837980E+01             3.48628968E-01             4.51443702E-01             5.55155820E+04             7.04473972E+00             8.53965855E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.4700  1.00000000E+00             1.19467363E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.55649900E+00             5.18002100E-02            -4.45386231E-01             1.40709030E-02             5.58114722E-02            -7.75035560E-01             0.00000000E+00             2.72972069E+01             7.13038254E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.79385420E+07             2.02299738E+06             1.76972875E+05             2.03476781E+05             2.43095260E+07            -1.54945770E+07            -4.20245320E+07             2.03989125E+06             3.64808984E+04            -5.24748438E+04             1.72586160E+07             4.81970700E+06            -4.77075160E+07             5.29737062E+05            -4.21402539E+04             3.17182695E+04             1.97388938E+06             4.28597200E+07            -1.00610703E+05             4.52368594E+05            -3.25423867E+04             2.64769980E+04             1.21309875E+06             3.60132760E+07            -1.17064000E+05             1.04984800E+06            -2.94004281E+05             5.97311484E+04             2.02638380E+07             8.22627520E+07             3.82563219E+05             1.14848394E+01             3.48250210E-01             4.51049805E-01             5.55155820E+04             7.04663897E+00             8.54118633E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.4800  1.00000000E+00             1.19467373E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.55691433E+00             5.17674536E-02            -4.45405036E-01             1.43171614E-02             5.66682741E-02            -7.74579525E-01             0.00000000E+00             2.77247257E+01             7.12676334E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.79026540E+07             2.02024875E+06             1.77667453E+05             2.02083406E+05             2.42732260E+07            -1.59997940E+07            -4.17730200E+07             2.03709325E+06             3.59748828E+04            -5.25881797E+04             1.72214160E+07             4.58977850E+06            -4.76710080E+07             5.25011688E+05            -4.13276562E+04             3.13968105E+04             1.91095000E+06             4.24407240E+07            -1.02546742E+05             4.55301781E+05            -3.31963281E+04             2.66232168E+04             1.25382025E+06             3.62257240E+07            -1.15797383E+05             1.04887575E+06            -2.93817125E+05             5.96757109E+04             2.02504880E+07             8.21867840E+07             3.82114281E+05             1.14859219E+01             3.47455204E-01             4.50352013E-01             5.55155820E+04             7.04305792E+00             8.53604221E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.4900  1.00000000E+00             1.19467373E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.55732918E+00             5.17362170E-02            -4.45422590E-01             1.45617593E-02             5.75199090E-02            -7.74126709E-01             0.00000000E+00             2.81526451E+01             7.12987041E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.79161320E+07             2.02172538E+06             1.78722438E+05             2.00733578E+05             2.42808680E+07            -1.66919940E+07            -4.14726080E+07             2.03850675E+06             3.57159688E+04            -5.31435781E+04             1.72173560E+07             4.17079650E+06            -4.76899120E+07             5.20362188E+05            -4.04025156E+04             3.10858730E+04             1.84027912E+06             4.20332200E+07            -1.04995430E+05             4.60305969E+05            -3.39824062E+04             2.69496191E+04             1.31242662E+06             3.66627520E+07            -1.14023617E+05             1.05000388E+06            -2.94094844E+05             5.97403633E+04             2.02698540E+07             8.22754560E+07             3.82551562E+05             1.14870520E+01             3.47614199E-01             4.50592548E-01             5.55155820E+04             7.04614258E+00             8.53894043E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.5000  1.00000000E+00             1.19467373E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.55774307E+00             5.17065004E-02            -4.45438862E-01             1.48046948E-02             5.83661981E-02            -7.73677051E-01             0.00000000E+00             2.85801907E+01             7.12672329E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.78868140E+07             2.01928862E+06             1.79435781E+05             1.99328328E+05             2.42520220E+07            -1.72204100E+07            -4.12067760E+07             2.03601900E+06             3.52448516E+04            -5.32957969E+04             1.71854340E+07             3.91362350E+06            -4.76659840E+07             5.15584375E+05            -3.95931914E+04             3.07618066E+04             1.77803262E+06             4.16104480E+07            -1.06899242E+05             4.63459312E+05            -3.46651328E+04             2.71194941E+04             1.35654050E+06             3.69022560E+07            -1.12620688E+05             1.04917775E+06            -2.93957875E+05             5.96922734E+04             2.02597020E+07             8.22100320E+07             3.82161562E+05             1.14882288E+01             3.46938729E-01             4.49957252E-01             5.55155820E+04             7.04297972E+00             8.53423309E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.5100  1.00000000E+00             1.19467382E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.55815649E+00             5.16783111E-02            -4.45453823E-01             1.50459586E-02             5.92069775E-02            -7.73230493E-01             0.00000000E+00             2.90081806E+01             7.13097668E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.78888400E+07             2.01875188E+06             1.80728109E+05             1.98391719E+05             2.42409340E+07            -1.78497200E+07            -4.10953120E+07             2.03551925E+06             3.50411562E+04            -5.30548125E+04             1.71416520E+07             3.64147275E+06            -4.78326640E+07             5.10596031E+05            -3.86160938E+04             3.04288672E+04             1.70391088E+06             4.11739280E+07            -1.09453805E+05             4.66518469E+05            -3.51992617E+04             2.72950703E+04             1.39133412E+06             3.71442760E+07            -1.11762406E+05             1.05056512E+06            -2.94375969E+05             5.97694531E+04             2.02879200E+07             8.23170880E+07             3.82647469E+05             1.14894514E+01             3.46867263E-01             4.49741930E-01             5.55155820E+04             7.04699850E+00             8.53819370E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.5200  1.00000000E+00             1.19467382E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.55856895E+00             5.16516455E-02            -4.45467502E-01             1.52855460E-02             6.00420758E-02            -7.72786915E-01             0.00000000E+00             2.94357185E+01             7.12770462E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.78597640E+07             2.01592025E+06             1.81425250E+05             1.96986172E+05             2.42132500E+07            -1.83848940E+07            -4.08226000E+07             2.03264212E+06             3.45777578E+04            -5.31402656E+04             1.71093360E+07             3.37653050E+06            -4.78188280E+07             5.05671375E+05            -3.78107539E+04             3.00941387E+04             1.64236325E+06             4.07376960E+07            -1.11301320E+05             4.69561219E+05            -3.58739180E+04             2.74652754E+04             1.43588662E+06             3.73807040E+07            -1.10300281E+05             1.04960000E+06            -2.94239750E+05             5.97132773E+04             2.02778020E+07             8.22408160E+07             3.82123625E+05             1.14907255E+01             3.46188277E-01             4.49011475E-01             5.55155820E+04             7.04358912E+00             8.53311729E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.5300  1.00000000E+00             1.19467392E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.55898094E+00             5.16265072E-02            -4.45479870E-01             1.55234467E-02             6.08713217E-02            -7.72346437E-01             0.00000000E+00             2.98636818E+01             7.13151121E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.78378600E+07             2.01295750E+06             1.83027031E+05             1.94847344E+05             2.41708480E+07            -1.96972700E+07            -4.05235600E+07             2.02962250E+06             3.52745469E+04            -5.33940000E+04             1.69966720E+07             2.42219700E+06            -4.81624080E+07             4.96177062E+05            -3.63968398E+04             2.92508418E+04             1.51192575E+06             3.97416040E+07            -1.16493719E+05             4.74719375E+05            -3.67098516E+04             2.78113398E+04             1.50009350E+06             3.78398520E+07            -1.08315688E+05             1.05094725E+06            -2.94592094E+05             5.97893203E+04             2.03019900E+07             8.23457360E+07             3.82646812E+05             1.14920540E+01             3.45643818E-01             4.48247939E-01             5.55155820E+04             7.04729128E+00             8.53661537E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.5400  1.00000000E+00             1.19467392E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.55939150E+00             5.16029038E-02            -4.45490897E-01             1.57596469E-02             6.16945624E-02            -7.71909058E-01             0.00000000E+00             3.02911606E+01             7.12725067E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.77711440E+07             2.00653500E+06             1.84009969E+05             1.92614188E+05             2.40947920E+07            -2.07312700E+07            -4.02213800E+07             2.02312138E+06             3.55420508E+04            -5.34772969E+04             1.68734480E+07             1.71371850E+06            -4.83782400E+07             4.87435781E+05            -3.52484336E+04             2.84886328E+04             1.40379050E+06             3.88240360E+07            -1.20562578E+05             4.78138375E+05            -3.74841172E+04             2.79984258E+04             1.55115900E+06             3.81025120E+07            -1.06678719E+05             1.04980488E+06            -2.94334688E+05             5.97253086E+04             2.02842820E+07             8.22574640E+07             3.82150438E+05             1.14934225E+01             3.44228059E-01             4.46711361E-01             5.55155820E+04             7.04309559E+00             8.53051758E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.5500  1.00000000E+00             1.19467402E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.55980158E+00             5.15808426E-02            -4.45500582E-01             1.59941372E-02             6.25116155E-02            -7.71474779E-01             0.00000000E+00             3.07190704E+01             7.13018560E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.77632640E+07             2.00466875E+06             1.85235891E+05             1.91244891E+05             2.40744480E+07            -2.15576120E+07            -4.00469520E+07             2.02125475E+06             3.55369961E+04            -5.33876719E+04             1.68058960E+07             1.25179788E+06            -4.86216320E+07             4.81025656E+05            -3.42386250E+04             2.80046348E+04             1.31961225E+06             3.82068920E+07            -1.23624266E+05             4.81603281E+05            -3.81149883E+04             2.82160723E+04             1.59522400E+06             3.83922720E+07            -1.05399047E+05             1.05087038E+06            -2.94626688E+05             5.97850195E+04             2.03041640E+07             8.23399600E+07             3.82553656E+05             1.14948378E+01             3.43948305E-01             4.46185917E-01             5.55155820E+04             7.04592180E+00             8.53288937E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.5600  1.00000000E+00             1.19467411E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.56021070E+00             5.15603200E-02            -4.45508927E-01             1.62269101E-02             6.33223280E-02            -7.71043539E-01             0.00000000E+00             3.11465588E+01             7.12606955E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.77445440E+07             2.00259300E+06             1.85695875E+05             1.89980953E+05             2.40634980E+07            -2.19462600E+07            -3.97711280E+07             2.01912712E+06             3.48276680E+04            -5.35477656E+04             1.67986380E+07             1.11803975E+06            -4.85694240E+07             4.77284750E+05            -3.36476133E+04             2.77746543E+04             1.27805950E+06             3.78957400E+07            -1.24668188E+05             4.84458125E+05            -3.87973828E+04             2.83717598E+04             1.64036525E+06             3.86109880E+07            -1.03906188E+05             1.04967012E+06            -2.94440281E+05             5.97149766E+04             2.02898340E+07             8.22447680E+07             3.81994438E+05             1.14963179E+01             3.43453169E-01             4.45609212E-01             5.55155820E+04             7.04169893E+00             8.52667713E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.5700  1.00000000E+00             1.19467411E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.56061888E+00             5.15413433E-02            -4.45515901E-01             1.64579507E-02             6.41265213E-02            -7.70615339E-01             0.00000000E+00             3.15743694E+01             7.12938356E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.77460900E+07             2.00093700E+06             1.87060078E+05             1.88037922E+05             2.40549400E+07            -2.30637200E+07            -3.94408960E+07             2.01741250E+06             3.52477070E+04            -5.38842969E+04             1.67332900E+07             3.31766750E+05            -4.88471760E+07             4.69195094E+05            -3.24567520E+04             2.71351289E+04             1.17585575E+06             3.70921960E+07            -1.28508836E+05             4.89731844E+05            -3.97027812E+04             2.87322129E+04             1.71146425E+06             3.90866480E+07            -1.01612531E+05             1.05081675E+06            -2.94767438E+05             5.97795742E+04             2.03122140E+07             8.23339760E+07             3.82399875E+05             1.14978380E+01             3.43346894E-01             4.45123017E-01             5.55155820E+04             7.04481792E+00             8.52932644E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.5800  1.00000000E+00             1.19467411E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.56102610E+00             5.15239127E-02            -4.45521474E-01             1.66872554E-02             6.49240762E-02            -7.70190239E-01             0.00000000E+00             3.20019493E+01             7.12678766E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.77436140E+07             2.00018375E+06             1.87680312E+05             1.86605875E+05             2.40606640E+07            -2.35301500E+07            -3.91331520E+07             2.01658738E+06             3.47659062E+04            -5.42949375E+04             1.67372720E+07             1.16061750E+05            -4.88245600E+07             4.65202656E+05            -3.17950918E+04             2.69021113E+04             1.13099662E+06             3.67714120E+07            -1.29663094E+05             4.93573531E+05            -4.05529492E+04             2.89505020E+04             1.76896812E+06             3.93892960E+07            -9.98025234E+04             1.05021050E+06            -2.94677000E+05             5.97438281E+04             2.03050780E+07             8.22855120E+07             3.82137094E+05             1.14993868E+01             3.43160272E-01             4.44835573E-01             5.55155820E+04             7.04215956E+00             8.52495861E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.5900  1.00000000E+00             1.19467411E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.56143188E+00             5.15080318E-02            -4.45525646E-01             1.69148147E-02             6.57149032E-02            -7.69768238E-01             0.00000000E+00             3.24298935E+01             7.13030958E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.77681040E+07             2.00047200E+06             1.88841984E+05             1.84881531E+05             2.40822980E+07            -2.44418420E+07            -3.87947640E+07             2.01680625E+06             3.48946211E+04            -5.48243125E+04             1.67184160E+07            -4.93905750E+05            -4.90167840E+07             4.58814469E+05            -3.08200801E+04             2.64552344E+04             1.05411562E+06             3.61828600E+07            -1.32352781E+05             4.98988188E+05            -4.15045156E+04             2.93236230E+04             1.84456375E+06             3.98810760E+07            -9.73252969E+04             1.05147250E+06            -2.94996906E+05             5.98153242E+04             2.03273140E+07             8.23840480E+07             3.82607906E+05             1.15009642E+01             3.43492597E-01             4.44777697E-01             5.55155820E+04             7.04554367E+00             8.52788639E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.6000  1.00000000E+00             1.19467421E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.56183672E+00             5.14937043E-02            -4.45528388E-01             1.71406213E-02             6.64988682E-02            -7.69349396E-01             0.00000000E+00             3.28575058E+01             7.12826109E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.77817760E+07             2.00084938E+06             1.89370297E+05             1.83410984E+05             2.41082000E+07            -2.49229440E+07            -3.84181120E+07             2.01708725E+06             3.43615508E+04            -5.54756875E+04             1.67473000E+07            -7.58067000E+05            -4.89618560E+07             4.55215062E+05            -3.02199395E+04             2.62502617E+04             1.01437294E+06             3.58987520E+07            -1.33362953E+05             5.03431438E+05            -4.24239062E+04             2.96272051E+04             1.91370388E+06             4.02736600E+07            -9.49105312E+04             1.05101025E+06            -2.94951500E+05             5.97876562E+04             2.03232420E+07             8.23467120E+07             3.82399156E+05             1.15025835E+01             3.43611687E-01             4.44736332E-01             5.55155820E+04             7.04338980E+00             8.52407837E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.6100  1.00000000E+00             1.19467430E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.56224060E+00             5.14809266E-02            -4.45529699E-01             1.73646696E-02             6.72757998E-02            -7.68933654E-01             0.00000000E+00             3.32853584E+01             7.13022327E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.78259700E+07             2.00346725E+06             1.90137359E+05             1.81963469E+05             2.41619620E+07            -2.55056580E+07            -3.80314960E+07             2.01960800E+06             3.39985547E+04            -5.63214219E+04             1.67943280E+07            -1.11421250E+06            -4.89636880E+07             4.51613469E+05            -2.95560312E+04             2.60502148E+04             9.70682875E+05             3.56189800E+07            -1.34655000E+05             5.08900906E+05            -4.34322930E+04             3.00160000E+04             1.99483712E+06             4.07769080E+07            -9.21373438E+04             1.05177612E+06            -2.95174062E+05             5.98305547E+04             2.03383440E+07             8.24060560E+07             3.82668312E+05             1.15042677E+01             3.44314456E-01             4.45187837E-01             5.55155820E+04             7.04518414E+00             8.52500248E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.6200  1.00000000E+00             1.19467430E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.56264305E+00             5.14697023E-02            -4.45529580E-01             1.75869558E-02             6.80455342E-02            -7.68521011E-01             0.00000000E+00             3.37129517E+01             7.12786674E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.78033920E+07             1.99957512E+06             1.90852688E+05             1.79990734E+05             2.41398660E+07            -2.62948780E+07            -3.77132640E+07             2.01562950E+06             3.39780938E+04            -5.66170469E+04             1.67371660E+07            -1.60448700E+06            -4.91298000E+07             4.44849188E+05            -2.86995703E+04             2.55546309E+04             9.01467438E+05             3.49797080E+07            -1.36924609E+05             5.12667281E+05            -4.42833203E+04             3.02411172E+04             2.05463250E+06             4.10839440E+07            -9.01787734E+04             1.05086025E+06            -2.94921188E+05             5.97920625E+04             2.03262240E+07             8.23478160E+07             3.82149625E+05             1.15059862E+01             3.43724221E-01             4.44190204E-01             5.55155820E+04             7.04270124E+00             8.52072525E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.6300  1.00000000E+00             1.19467430E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.56304455E+00             5.14600314E-02            -4.45528001E-01             1.78074762E-02             6.88079298E-02            -7.68111527E-01             0.00000000E+00             3.41407204E+01             7.12845612E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.78838100E+07             2.00481900E+06             1.91320812E+05             1.77845219E+05             2.42474040E+07            -2.70355700E+07            -3.69865160E+07             2.02063375E+06             3.37428672E+04            -5.85889688E+04             1.68608340E+07            -2.28032650E+06            -4.89629800E+07             4.41352750E+05            -2.80804824E+04             2.53649785E+04             8.61752500E+05             3.47125640E+07            -1.38018141E+05             5.21066594E+05            -4.57736953E+04             3.09519180E+04             2.19134875E+06             4.19432600E+07            -8.48539297E+04             1.05123675E+06            -2.95050719E+05             5.98122266E+04             2.03347000E+07             8.23761920E+07             3.82267688E+05             1.15077467E+01             3.45118403E-01             4.45218861E-01             5.55155820E+04             7.04313803E+00             8.51994896E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.6400  1.00000000E+00             1.19467440E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.56344461E+00             5.14519140E-02            -4.45524961E-01             1.80262271E-02             6.95628375E-02            -7.67705202E-01             0.00000000E+00             3.45682526E+01             7.12711191E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.79161860E+07             2.00664200E+06             1.91632109E+05             1.76040844E+05             2.42962440E+07            -2.75450960E+07            -3.65031840E+07             2.02228588E+06             3.32531016E+04            -5.98304688E+04             1.69178700E+07            -2.63024100E+06            -4.88711560E+07             4.38210062E+05            -2.75591191E+04             2.51923574E+04             8.28466125E+05             3.44705200E+07            -1.38855172E+05             5.26580938E+05            -4.68720000E+04             3.13713105E+04             2.28145625E+06             4.24645000E+07            -8.15675938E+04             1.05070262E+06            -2.94836594E+05             5.97945352E+04             2.03260040E+07             8.23468160E+07             3.81907438E+05             1.15095530E+01             3.45580488E-01             4.45483863E-01             5.55155820E+04             7.04170465E+00             8.51687908E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.6500  1.00000000E+00             1.19467440E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.56384373E+00             5.14453463E-02            -4.45520431E-01             1.82432067E-02             7.03101158E-02            -7.67302036E-01             0.00000000E+00             3.49960289E+01             7.12781000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.79427000E+07             2.00760275E+06             1.92313734E+05             1.74700938E+05             2.43304520E+07            -2.80370260E+07            -3.62102600E+07             2.02317925E+06             3.28338789E+04            -6.03474844E+04             1.69382320E+07            -2.85901100E+06            -4.89300640E+07             4.34682750E+05            -2.69633027E+04             2.49882695E+04             7.89367375E+05             3.41901080E+07            -1.39977141E+05             5.30786750E+05            -4.77525742E+04             3.16442969E+04             2.34665900E+06             4.28253680E+07            -7.94582031E+04             1.05099075E+06            -2.94922469E+05             5.98132969E+04             2.03333040E+07             8.23717760E+07             3.81947156E+05             1.15114059E+01             3.45924795E-01             4.45553690E-01             5.55155820E+04             7.04221010E+00             8.51611996E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.6600  1.00000000E+00             1.19467449E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.56424093E+00             5.14403246E-02            -4.45514411E-01             1.84584130E-02             7.10496306E-02            -7.66901910E-01             0.00000000E+00             3.54236679E+01             7.12829924E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.79538380E+07             2.00586875E+06             1.93178188E+05             1.72939797E+05             2.43447040E+07            -2.88041560E+07            -3.59044160E+07             2.02137938E+06             3.28506641E+04            -6.06791719E+04             1.69122720E+07            -3.31957900E+06            -4.91368160E+07             4.28509875E+05            -2.61583320E+04             2.45763027E+04             7.29633688E+05             3.36404080E+07            -1.41874156E+05             5.35085500E+05            -4.86724062E+04             3.19226055E+04             2.41498100E+06             4.31935840E+07            -7.72342891E+04             1.05112225E+06            -2.94958531E+05             5.98261484E+04             2.03386320E+07             8.23875520E+07             3.81877938E+05             1.15133018E+01             3.45968544E-01             4.45022225E-01             5.55155820E+04             7.04245663E+00             8.51501465E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.6700  1.00000000E+00             1.19467459E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.56463718E+00             5.14368527E-02            -4.45506901E-01             1.86718497E-02             7.17812404E-02            -7.66504943E-01             0.00000000E+00             3.58514290E+01             7.12868786E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.79911440E+07             2.00783325E+06             1.93816000E+05             1.71536922E+05             2.43943040E+07            -2.92580340E+07            -3.55775440E+07             2.02325500E+06             3.24393750E+04            -6.14108281E+04             1.69537240E+07            -3.53452100E+06            -4.91625360E+07             4.25478938E+05            -2.56247832E+04             2.44228848E+04             6.96951625E+05             3.34187360E+07            -1.42728219E+05             5.39756750E+05            -4.96796875E+04             3.22252891E+04             2.49018425E+06             4.35939560E+07            -7.47954766E+04             1.05145800E+06            -2.95042906E+05             5.98454531E+04             2.03445020E+07             8.24140240E+07             3.81998656E+05             1.15152359E+01             3.46512765E-01             4.45308447E-01             5.55155820E+04             7.04274130E+00             8.51392937E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    69.6800  1.00000000E+00             1.19467459E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             6.56503201E+00             5.14349267E-02            -4.45497870E-01             1.88835114E-02             7.25048482E-02            -7.66111255E-01             0.00000000E+00             3.62792168E+01             7.12961006E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             1.80372080E+07             2.01064062E+06             1.94476156E+05             1.70291172E+05             2.44536160E+07            -2.96752900E+07            -3.52730000E+07             2.02598500E+06             3.19521602E+04            -6.21281875E+04             1.70049780E+07            -3.70665400E+06            -4.91922600E+07             4.22946969E+05            -2.51562930E+04             2.43058691E+04             6.69158625E+05             3.32428140E+07            -1.43455062E+05             5.44398000E+05            -5.06780039E+04             3.25265391E+04             2.56499900E+06             4.39922560E+07            -7.23874531E+04             1.05217138E+06            -2.95245938E+05             5.98796484E+04             2.03551960E+07             8.24634320E+07             3.82367406E+05             1.15172005E+01             3.47222149E-01             4.45778877E-01             5.55155938E+04             7.04364729E+00             8.51357269E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
